date,total_return_index,source_value,provider,symbol,source_field
2008-07-03,100,33.2599,alpha-vantage,VT,adjusted_close
2008-07-11,98.226994,32.6702,alpha-vantage,VT,adjusted_close
2008-07-18,99.517437,33.0994,alpha-vantage,VT,adjusted_close
2008-07-25,99.381538,33.0542,alpha-vantage,VT,adjusted_close
2008-08-01,98.804266,32.8622,alpha-vantage,VT,adjusted_close
2008-08-08,99.422728,33.0679,alpha-vantage,VT,adjusted_close
2008-08-15,97.897167,32.5605,alpha-vantage,VT,adjusted_close
2008-08-22,97.569445,32.4515,alpha-vantage,VT,adjusted_close
2008-08-29,97.546896,32.444,alpha-vantage,VT,adjusted_close
2008-09-05,91.05319,30.2842,alpha-vantage,VT,adjusted_close
2008-09-12,93.011705,30.9356,alpha-vantage,VT,adjusted_close
2008-09-19,95.670763,31.82,alpha-vantage,VT,adjusted_close
2008-09-26,93.320786,31.0384,alpha-vantage,VT,adjusted_close
2008-10-03,81.941918,27.2538,alpha-vantage,VT,adjusted_close
2008-10-10,67.573565,22.4749,alpha-vantage,VT,adjusted_close
2008-10-17,69.738033,23.1948,alpha-vantage,VT,adjusted_close
2008-10-24,64.254553,21.371,alpha-vantage,VT,adjusted_close
2008-10-31,69.655351,23.1673,alpha-vantage,VT,adjusted_close
2008-11-07,68.680904,22.8432,alpha-vantage,VT,adjusted_close
2008-11-14,63.017928,20.9597,alpha-vantage,VT,adjusted_close
2008-11-21,59.183581,19.6844,alpha-vantage,VT,adjusted_close
2008-11-28,64.914507,21.5905,alpha-vantage,VT,adjusted_close
2008-12-05,63.265374,21.042,alpha-vantage,VT,adjusted_close
2008-12-12,65.862495,21.9058,alpha-vantage,VT,adjusted_close
2008-12-19,66.213067,22.0224,alpha-vantage,VT,adjusted_close
2008-12-26,65.872417,21.9091,alpha-vantage,VT,adjusted_close
2009-01-02,70.270807,23.372,alpha-vantage,VT,adjusted_close
2009-01-09,66.789437,22.2141,alpha-vantage,VT,adjusted_close
2009-01-16,63.756055,21.2052,alpha-vantage,VT,adjusted_close
2009-01-23,61.12135,20.3289,alpha-vantage,VT,adjusted_close
2009-01-30,60.996876,20.2875,alpha-vantage,VT,adjusted_close
2009-02-06,64.731403,21.5296,alpha-vantage,VT,adjusted_close
2009-02-13,61.598501,20.4876,alpha-vantage,VT,adjusted_close
2009-02-20,56.017607,18.6314,alpha-vantage,VT,adjusted_close
2009-02-27,55.187478,18.3553,alpha-vantage,VT,adjusted_close
2009-03-06,51.722946,17.203,alpha-vantage,VT,adjusted_close
2009-03-13,58.092177,19.3214,alpha-vantage,VT,adjusted_close
2009-03-20,58.486345,19.4525,alpha-vantage,VT,adjusted_close
2009-03-27,61.370299,20.4117,alpha-vantage,VT,adjusted_close
2009-04-03,64.212761,21.3571,alpha-vantage,VT,adjusted_close
2009-04-09,65.270792,21.709,alpha-vantage,VT,adjusted_close
2009-04-17,66.204348,22.0195,alpha-vantage,VT,adjusted_close
2009-04-24,66.287331,22.0471,alpha-vantage,VT,adjusted_close
2009-05-01,68.092508,22.6475,alpha-vantage,VT,adjusted_close
2009-05-08,73.113269,24.3174,alpha-vantage,VT,adjusted_close
2009-05-15,69.461724,23.1029,alpha-vantage,VT,adjusted_close
2009-05-22,71.9927,23.9447,alpha-vantage,VT,adjusted_close
2009-05-29,74.440994,24.759,alpha-vantage,VT,adjusted_close
2009-06-05,75.270822,25.035,alpha-vantage,VT,adjusted_close
2009-06-12,76.287662,25.3732,alpha-vantage,VT,adjusted_close
2009-06-19,73.030286,24.2898,alpha-vantage,VT,adjusted_close
2009-06-26,73.797877,24.5451,alpha-vantage,VT,adjusted_close
2009-07-02,72.262695,24.0345,alpha-vantage,VT,adjusted_close
2009-07-10,70.810195,23.5514,alpha-vantage,VT,adjusted_close
2009-07-17,75.66499,25.1661,alpha-vantage,VT,adjusted_close
2009-07-24,79.254297,26.3599,alpha-vantage,VT,adjusted_close
2009-07-31,80.561577,26.7947,alpha-vantage,VT,adjusted_close
2009-08-07,81.993031,27.2708,alpha-vantage,VT,adjusted_close
2009-08-14,81.661099,27.1604,alpha-vantage,VT,adjusted_close
2009-08-21,83.237773,27.6848,alpha-vantage,VT,adjusted_close
2009-08-28,83.528213,27.7814,alpha-vantage,VT,adjusted_close
2009-09-04,82.988824,27.602,alpha-vantage,VT,adjusted_close
2009-09-11,86.059489,28.6233,alpha-vantage,VT,adjusted_close
2009-09-18,88.092568,29.2995,alpha-vantage,VT,adjusted_close
2009-09-25,85.997252,28.6026,alpha-vantage,VT,adjusted_close
2009-10-02,84.378786,28.0643,alpha-vantage,VT,adjusted_close
2009-10-09,88.341516,29.3823,alpha-vantage,VT,adjusted_close
2009-10-16,89.752525,29.8516,alpha-vantage,VT,adjusted_close
2009-10-23,89.399848,29.7343,alpha-vantage,VT,adjusted_close
2009-10-30,84.856238,28.2231,alpha-vantage,VT,adjusted_close
2009-11-06,87.573925,29.127,alpha-vantage,VT,adjusted_close
2009-11-13,90.167439,29.9896,alpha-vantage,VT,adjusted_close
2009-11-20,89.275374,29.6929,alpha-vantage,VT,adjusted_close
2009-11-27,88.984934,29.5963,alpha-vantage,VT,adjusted_close
2009-12-04,90.976521,30.2587,alpha-vantage,VT,adjusted_close
2009-12-11,90.022219,29.9413,alpha-vantage,VT,adjusted_close
2009-12-18,89.213137,29.6722,alpha-vantage,VT,adjusted_close
2009-12-24,91.250425,30.3498,alpha-vantage,VT,adjusted_close
2009-12-31,90.766058,30.1887,alpha-vantage,VT,adjusted_close
2010-01-08,93.883325,31.2255,alpha-vantage,VT,adjusted_close
2010-01-15,93.061915,30.9523,alpha-vantage,VT,adjusted_close
2010-01-22,88.385714,29.397,alpha-vantage,VT,adjusted_close
2010-01-29,86.131648,28.6473,alpha-vantage,VT,adjusted_close
2010-02-05,84.594061,28.1359,alpha-vantage,VT,adjusted_close
2010-02-12,85.984323,28.5983,alpha-vantage,VT,adjusted_close
2010-02-19,88.385714,29.397,alpha-vantage,VT,adjusted_close
2010-02-26,87.922393,29.2429,alpha-vantage,VT,adjusted_close
2010-03-05,91.524328,30.4409,alpha-vantage,VT,adjusted_close
2010-03-12,92.38783,30.7281,alpha-vantage,VT,adjusted_close
2010-03-19,92.38783,30.7281,alpha-vantage,VT,adjusted_close
2010-03-26,92.766966,30.8542,alpha-vantage,VT,adjusted_close
2010-04-01,94.936545,31.5758,alpha-vantage,VT,adjusted_close
2010-04-09,96.010812,31.9331,alpha-vantage,VT,adjusted_close
2010-04-16,95.273588,31.6879,alpha-vantage,VT,adjusted_close
2010-04-23,96.031858,31.9401,alpha-vantage,VT,adjusted_close
2010-04-30,93.356565,31.0503,alpha-vantage,VT,adjusted_close
2010-05-07,85.794906,28.5353,alpha-vantage,VT,adjusted_close
2010-05-14,87.564304,29.1238,alpha-vantage,VT,adjusted_close
2010-05-21,84.257018,28.0238,alpha-vantage,VT,adjusted_close
2010-05-28,84.13074,27.9818,alpha-vantage,VT,adjusted_close
2010-06-04,82.298203,27.3723,alpha-vantage,VT,adjusted_close
2010-06-11,85.205007,28.3391,alpha-vantage,VT,adjusted_close
2010-06-18,87.64849,29.1518,alpha-vantage,VT,adjusted_close
2010-06-25,85.584142,28.4652,alpha-vantage,VT,adjusted_close
2010-07-02,81.898021,27.2392,alpha-vantage,VT,adjusted_close
2010-07-09,86.724855,28.8446,alpha-vantage,VT,adjusted_close
2010-07-16,85.331285,28.3811,alpha-vantage,VT,adjusted_close
2010-07-23,88.806942,29.5371,alpha-vantage,VT,adjusted_close
2010-07-30,89.291309,29.6982,alpha-vantage,VT,adjusted_close
2010-08-06,91.397749,30.3988,alpha-vantage,VT,adjusted_close
2010-08-13,87.332493,29.0467,alpha-vantage,VT,adjusted_close
2010-08-20,87.142776,28.9836,alpha-vantage,VT,adjusted_close
2010-08-27,86.911266,28.9066,alpha-vantage,VT,adjusted_close
2010-09-03,90.070926,29.9575,alpha-vantage,VT,adjusted_close
2010-09-10,90.702618,30.1676,alpha-vantage,VT,adjusted_close
2010-09-17,91.987649,30.595,alpha-vantage,VT,adjusted_close
2010-09-24,94.452178,31.4147,alpha-vantage,VT,adjusted_close
2010-10-01,95.126263,31.6389,alpha-vantage,VT,adjusted_close
2010-10-08,97.021939,32.2694,alpha-vantage,VT,adjusted_close
2010-10-15,98.07516,32.6197,alpha-vantage,VT,adjusted_close
2010-10-22,97.906789,32.5637,alpha-vantage,VT,adjusted_close
2010-10-29,97.927835,32.5707,alpha-vantage,VT,adjusted_close
2010-11-05,101.656048,33.8107,alpha-vantage,VT,adjusted_close
2010-11-12,98.875523,32.8859,alpha-vantage,VT,adjusted_close
2010-11-19,99.044194,32.942,alpha-vantage,VT,adjusted_close
2010-11-26,96.748036,32.1783,alpha-vantage,VT,adjusted_close
2010-12-03,100.055322,33.2783,alpha-vantage,VT,adjusted_close
2010-12-10,100.539689,33.4394,alpha-vantage,VT,adjusted_close
2010-12-17,100.623874,33.4674,alpha-vantage,VT,adjusted_close
2010-12-23,101.690324,33.8221,alpha-vantage,VT,adjusted_close
2010-12-31,102.635306,34.1364,alpha-vantage,VT,adjusted_close
2011-01-07,102.35599,34.0435,alpha-vantage,VT,adjusted_close
2011-01-14,104.954014,34.9076,alpha-vantage,VT,adjusted_close
2011-01-21,104.052327,34.6077,alpha-vantage,VT,adjusted_close
2011-01-28,103.112757,34.2952,alpha-vantage,VT,adjusted_close
2011-02-04,106.113668,35.2933,alpha-vantage,VT,adjusted_close
2011-02-11,106.281137,35.349,alpha-vantage,VT,adjusted_close
2011-02-18,108.046025,35.936,alpha-vantage,VT,adjusted_close
2011-02-25,106.264,35.3433,alpha-vantage,VT,adjusted_close
2011-03-04,107.05835,35.6075,alpha-vantage,VT,adjusted_close
2011-03-11,104.674999,34.8148,alpha-vantage,VT,adjusted_close
2011-03-18,102.549316,34.1078,alpha-vantage,VT,adjusted_close
2011-03-25,105.684022,35.1504,alpha-vantage,VT,adjusted_close
2011-04-01,107.938689,35.9003,alpha-vantage,VT,adjusted_close
2011-04-08,108.389682,36.0503,alpha-vantage,VT,adjusted_close
2011-04-15,107.552338,35.7718,alpha-vantage,VT,adjusted_close
2011-04-21,109.420353,36.3931,alpha-vantage,VT,adjusted_close
2011-04-29,111.717714,37.1572,alpha-vantage,VT,adjusted_close
2011-05-06,108.432677,36.0646,alpha-vantage,VT,adjusted_close
2011-05-13,107.079697,35.6146,alpha-vantage,VT,adjusted_close
2011-05-20,107.05835,35.6075,alpha-vantage,VT,adjusted_close
2011-05-27,107.638027,35.8003,alpha-vantage,VT,adjusted_close
2011-06-03,106.671998,35.479,alpha-vantage,VT,adjusted_close
2011-06-10,103.773313,34.5149,alpha-vantage,VT,adjusted_close
2011-06-17,103.214983,34.3292,alpha-vantage,VT,adjusted_close
2011-06-24,102.854188,34.2092,alpha-vantage,VT,adjusted_close
2011-07-01,108.948012,36.236,alpha-vantage,VT,adjusted_close
2011-07-08,108.368035,36.0431,alpha-vantage,VT,adjusted_close
2011-07-15,105.94169,35.2361,alpha-vantage,VT,adjusted_close
2011-07-22,108.776034,36.1788,alpha-vantage,VT,adjusted_close
2011-07-29,105.405007,35.0576,alpha-vantage,VT,adjusted_close
2011-08-05,96.751945,32.1796,alpha-vantage,VT,adjusted_close
2011-08-12,95.27449,31.6882,alpha-vantage,VT,adjusted_close
2011-08-19,91.104904,30.3014,alpha-vantage,VT,adjusted_close
2011-08-26,94.196615,31.3297,alpha-vantage,VT,adjusted_close
2011-09-02,94.71195,31.5011,alpha-vantage,VT,adjusted_close
2011-09-09,91.340924,30.3799,alpha-vantage,VT,adjusted_close
2011-09-16,94.905276,31.5654,alpha-vantage,VT,adjusted_close
2011-09-23,87.245301,29.0177,alpha-vantage,VT,adjusted_close
2011-09-30,87.282884,29.0302,alpha-vantage,VT,adjusted_close
2011-10-07,89.752224,29.8515,alpha-vantage,VT,adjusted_close
2011-10-14,95.613938,31.8011,alpha-vantage,VT,adjusted_close
2011-10-21,95.807263,31.8654,alpha-vantage,VT,adjusted_close
2011-10-28,100.831632,33.5365,alpha-vantage,VT,adjusted_close
2011-11-04,97.138296,32.3081,alpha-vantage,VT,adjusted_close
2011-11-11,97.331622,32.3724,alpha-vantage,VT,adjusted_close
2011-11-18,92.994266,30.9298,alpha-vantage,VT,adjusted_close
2011-11-25,88.073025,29.293,alpha-vantage,VT,adjusted_close
2011-12-02,95.431435,31.7404,alpha-vantage,VT,adjusted_close
2011-12-09,95.807263,31.8654,alpha-vantage,VT,adjusted_close
2011-12-16,91.942249,30.5799,alpha-vantage,VT,adjusted_close
2011-12-23,95.175872,31.6554,alpha-vantage,VT,adjusted_close
2011-12-30,94.933839,31.5749,alpha-vantage,VT,adjusted_close
2012-01-06,95.48345,31.7577,alpha-vantage,VT,adjusted_close
2012-01-13,96.604921,32.1307,alpha-vantage,VT,adjusted_close
2012-01-20,99.814792,33.1983,alpha-vantage,VT,adjusted_close
2012-01-27,100.518342,33.4323,alpha-vantage,VT,adjusted_close
2012-02-03,103.332542,34.3683,alpha-vantage,VT,adjusted_close
2012-02-10,102.562846,34.1123,alpha-vantage,VT,adjusted_close
2012-02-17,104.5394,34.7697,alpha-vantage,VT,adjusted_close
2012-02-24,105.245055,35.0044,alpha-vantage,VT,adjusted_close
2012-03-02,105.135313,34.9679,alpha-vantage,VT,adjusted_close
2012-03-09,104.651547,34.807,alpha-vantage,VT,adjusted_close
2012-03-16,106.916136,35.5602,alpha-vantage,VT,adjusted_close
2012-03-23,105.750769,35.1726,alpha-vantage,VT,adjusted_close
2012-03-30,106.124492,35.2969,alpha-vantage,VT,adjusted_close
2012-04-05,104.365617,34.7119,alpha-vantage,VT,adjusted_close
2012-04-13,102.628992,34.1343,alpha-vantage,VT,adjusted_close
2012-04-20,103.794058,34.5218,alpha-vantage,VT,adjusted_close
2012-04-27,105.311201,35.0264,alpha-vantage,VT,adjusted_close
2012-05-04,102.277217,34.0173,alpha-vantage,VT,adjusted_close
2012-05-11,100.650032,33.4761,alpha-vantage,VT,adjusted_close
2012-05-18,95.241718,31.6773,alpha-vantage,VT,adjusted_close
2012-05-25,96.033061,31.9405,alpha-vantage,VT,adjusted_close
2012-06-01,93.328904,31.0411,alpha-vantage,VT,adjusted_close
2012-06-08,96.75886,32.1819,alpha-vantage,VT,adjusted_close
2012-06-15,98.01202,32.5987,alpha-vantage,VT,adjusted_close
2012-06-22,97.989771,32.5913,alpha-vantage,VT,adjusted_close
2012-06-29,100.408299,33.3957,alpha-vantage,VT,adjusted_close
2012-07-06,99.792844,33.191,alpha-vantage,VT,adjusted_close
2012-07-13,99.506914,33.0959,alpha-vantage,VT,adjusted_close
2012-07-20,99.792844,33.191,alpha-vantage,VT,adjusted_close
2012-07-27,101.749554,33.8418,alpha-vantage,VT,adjusted_close
2012-08-03,102.321113,34.0319,alpha-vantage,VT,adjusted_close
2012-08-10,103.882152,34.5511,alpha-vantage,VT,adjusted_close
2012-08-17,104.875841,34.8816,alpha-vantage,VT,adjusted_close
2012-08-24,104.145833,34.6388,alpha-vantage,VT,adjusted_close
2012-08-31,103.640119,34.4706,alpha-vantage,VT,adjusted_close
2012-09-07,106.762197,35.509,alpha-vantage,VT,adjusted_close
2012-09-14,109.796181,36.5181,alpha-vantage,VT,adjusted_close
2012-09-21,108.564969,36.1086,alpha-vantage,VT,adjusted_close
2012-09-28,106.863821,35.5428,alpha-vantage,VT,adjusted_close
2012-10-05,108.68824,36.1496,alpha-vantage,VT,adjusted_close
2012-10-12,106.485588,35.417,alpha-vantage,VT,adjusted_close
2012-10-19,107.55354,35.7722,alpha-vantage,VT,adjusted_close
2012-10-26,106.329845,35.3652,alpha-vantage,VT,adjusted_close
2012-11-02,106.66358,35.4762,alpha-vantage,VT,adjusted_close
2012-11-09,104.683418,34.8176,alpha-vantage,VT,adjusted_close
2012-11-16,103.081489,34.2848,alpha-vantage,VT,adjusted_close
2012-11-23,107.175307,35.6464,alpha-vantage,VT,adjusted_close
2012-11-30,107.842778,35.8684,alpha-vantage,VT,adjusted_close
2012-12-07,108.665991,36.1422,alpha-vantage,VT,adjusted_close
2012-12-14,109.13322,36.2976,alpha-vantage,VT,adjusted_close
2012-12-21,110.669004,36.8084,alpha-vantage,VT,adjusted_close
2012-12-28,109.746572,36.5016,alpha-vantage,VT,adjusted_close
2013-01-04,113.526198,37.7587,alpha-vantage,VT,adjusted_close
2013-01-11,114.133837,37.9608,alpha-vantage,VT,adjusted_close
2013-01-18,114.718625,38.1553,alpha-vantage,VT,adjusted_close
2013-01-25,115.933602,38.5594,alpha-vantage,VT,adjusted_close
2013-02-01,116.720736,38.8212,alpha-vantage,VT,adjusted_close
2013-02-08,116.068599,38.6043,alpha-vantage,VT,adjusted_close
2013-02-15,116.021395,38.5886,alpha-vantage,VT,adjusted_close
2013-02-22,115.686157,38.4771,alpha-vantage,VT,adjusted_close
2013-03-01,115.573709,38.4397,alpha-vantage,VT,adjusted_close
2013-03-08,118.003361,39.2478,alpha-vantage,VT,adjusted_close
2013-03-15,118.160908,39.3002,alpha-vantage,VT,adjusted_close
2013-03-22,117.472392,39.0712,alpha-vantage,VT,adjusted_close
2013-03-28,117.991636,39.2439,alpha-vantage,VT,adjusted_close
2013-04-05,116.660002,38.801,alpha-vantage,VT,adjusted_close
2013-04-12,119.25562,39.6643,alpha-vantage,VT,adjusted_close
2013-04-19,116.8407,38.8611,alpha-vantage,VT,adjusted_close
2013-04-26,119.390918,39.7093,alpha-vantage,VT,adjusted_close
2013-05-03,122.212033,40.6476,alpha-vantage,VT,adjusted_close
2013-05-10,123.160022,40.9629,alpha-vantage,VT,adjusted_close
2013-05-17,124.694602,41.4733,alpha-vantage,VT,adjusted_close
2013-05-24,122.437831,40.7227,alpha-vantage,VT,adjusted_close
2013-05-31,120.474205,40.0696,alpha-vantage,VT,adjusted_close
2013-06-07,120.81275,40.1822,alpha-vantage,VT,adjusted_close
2013-06-14,119.345819,39.6943,alpha-vantage,VT,adjusted_close
2013-06-21,115.937811,38.5608,alpha-vantage,VT,adjusted_close
2013-06-28,117.27185,39.0045,alpha-vantage,VT,adjusted_close
2013-07-05,118.615209,39.4513,alpha-vantage,VT,adjusted_close
2013-07-12,122.371685,40.7007,alpha-vantage,VT,adjusted_close
2013-07-19,123.783295,41.1702,alpha-vantage,VT,adjusted_close
2013-07-26,123.942646,41.2232,alpha-vantage,VT,adjusted_close
2013-08-02,125.331405,41.6851,alpha-vantage,VT,adjusted_close
2013-08-09,124.784801,41.5033,alpha-vantage,VT,adjusted_close
2013-08-16,123.418892,41.049,alpha-vantage,VT,adjusted_close
2013-08-23,123.418892,41.049,alpha-vantage,VT,adjusted_close
2013-08-30,120.299821,40.0116,alpha-vantage,VT,adjusted_close
2013-09-06,123.21384,40.9808,alpha-vantage,VT,adjusted_close
2013-09-13,126.219261,41.9804,alpha-vantage,VT,adjusted_close
2013-09-20,128.336525,42.6846,alpha-vantage,VT,adjusted_close
2013-09-27,127.800144,42.5062,alpha-vantage,VT,adjusted_close
2013-10-04,127.61704,42.4453,alpha-vantage,VT,adjusted_close
2013-10-11,128.966112,42.894,alpha-vantage,VT,adjusted_close
2013-10-18,131.87021,43.8599,alpha-vantage,VT,adjusted_close
2013-10-25,132.624873,44.1109,alpha-vantage,VT,adjusted_close
2013-11-01,131.664557,43.7915,alpha-vantage,VT,adjusted_close
2013-11-08,131.344352,43.685,alpha-vantage,VT,adjusted_close
2013-11-15,133.379535,44.3619,alpha-vantage,VT,adjusted_close
2013-11-22,133.630889,44.4455,alpha-vantage,VT,adjusted_close
2013-11-29,133.767991,44.4911,alpha-vantage,VT,adjusted_close
2013-12-06,132.761975,44.1565,alpha-vantage,VT,adjusted_close
2013-12-13,130.475437,43.396,alpha-vantage,VT,adjusted_close
2013-12-20,133.502807,44.4029,alpha-vantage,VT,adjusted_close
2013-12-27,135.781226,45.1607,alpha-vantage,VT,adjusted_close
2014-01-03,134.810087,44.8377,alpha-vantage,VT,adjusted_close
2014-01-10,135.988382,45.2296,alpha-vantage,VT,adjusted_close
2014-01-17,135.643222,45.1148,alpha-vantage,VT,adjusted_close
2014-01-24,131.61585,43.7753,alpha-vantage,VT,adjusted_close
2014-01-31,130.626069,43.4461,alpha-vantage,VT,adjusted_close
2014-02-07,132.467326,44.0585,alpha-vantage,VT,adjusted_close
2014-02-14,135.528068,45.0765,alpha-vantage,VT,adjusted_close
2014-02-21,136.034384,45.2449,alpha-vantage,VT,adjusted_close
2014-02-28,137.438176,45.7118,alpha-vantage,VT,adjusted_close
2014-03-07,138.128497,45.9414,alpha-vantage,VT,adjusted_close
2014-03-14,134.676593,44.7933,alpha-vantage,VT,adjusted_close
2014-03-21,135.551219,45.0842,alpha-vantage,VT,adjusted_close
2014-03-28,136.921638,45.54,alpha-vantage,VT,adjusted_close
2014-04-04,137.824527,45.8403,alpha-vantage,VT,adjusted_close
2014-04-11,135.371123,45.0243,alpha-vantage,VT,adjusted_close
2014-04-17,138.078888,45.9249,alpha-vantage,VT,adjusted_close
2014-04-25,137.500413,45.7325,alpha-vantage,VT,adjusted_close
2014-05-02,139.444496,46.3791,alpha-vantage,VT,adjusted_close
2014-05-09,139.259288,46.3175,alpha-vantage,VT,adjusted_close
2014-05-16,139.699157,46.4638,alpha-vantage,VT,adjusted_close
2014-05-23,141.018163,46.9025,alpha-vantage,VT,adjusted_close
2014-05-30,141.967354,47.2182,alpha-vantage,VT,adjusted_close
2014-06-06,144.304703,47.9956,alpha-vantage,VT,adjusted_close
2014-06-13,143.679927,47.7878,alpha-vantage,VT,adjusted_close
2014-06-20,145.184141,48.2881,alpha-vantage,VT,adjusted_close
2014-06-27,144.965258,48.2153,alpha-vantage,VT,adjusted_close
2014-07-03,147.110484,48.9288,alpha-vantage,VT,adjusted_close
2014-07-11,144.708793,48.13,alpha-vantage,VT,adjusted_close
2014-07-18,145.478188,48.3859,alpha-vantage,VT,adjusted_close
2014-07-25,145.757804,48.4789,alpha-vantage,VT,adjusted_close
2014-08-01,142.073789,47.2536,alpha-vantage,VT,adjusted_close
2014-08-08,141.560859,47.083,alpha-vantage,VT,adjusted_close
2014-08-15,143.519373,47.7344,alpha-vantage,VT,adjusted_close
2014-08-22,145.408134,48.3626,alpha-vantage,VT,adjusted_close
2014-08-29,146.340789,48.6728,alpha-vantage,VT,adjusted_close
2014-09-05,146.737362,48.8047,alpha-vantage,VT,adjusted_close
2014-09-12,144.545534,48.0757,alpha-vantage,VT,adjusted_close
2014-09-19,144.801999,48.161,alpha-vantage,VT,adjusted_close
2014-09-26,142.367536,47.3513,alpha-vantage,VT,adjusted_close
2014-10-03,139.930968,46.5409,alpha-vantage,VT,adjusted_close
2014-10-10,135.081585,44.928,alpha-vantage,VT,adjusted_close
2014-10-17,134.940875,44.8812,alpha-vantage,VT,adjusted_close
2014-10-24,139.040707,46.2448,alpha-vantage,VT,adjusted_close
2014-10-31,142.789064,47.4915,alpha-vantage,VT,adjusted_close
2014-11-07,142.273729,47.3201,alpha-vantage,VT,adjusted_close
2014-11-14,143.046732,47.5772,alpha-vantage,VT,adjusted_close
2014-11-21,144.61649,48.0993,alpha-vantage,VT,adjusted_close
2014-11-28,144.593038,48.0915,alpha-vantage,VT,adjusted_close
2014-12-05,144.429177,48.037,alpha-vantage,VT,adjusted_close
2014-12-12,138.384962,46.0267,alpha-vantage,VT,adjusted_close
2014-12-19,142.179922,47.2889,alpha-vantage,VT,adjusted_close
2014-12-26,143.961948,47.8816,alpha-vantage,VT,adjusted_close
2015-01-02,141.345284,47.0113,alpha-vantage,VT,adjusted_close
2015-01-09,140.142935,46.6114,alpha-vantage,VT,adjusted_close
2015-01-16,140.119483,46.6036,alpha-vantage,VT,adjusted_close
2015-01-23,141.981786,47.223,alpha-vantage,VT,adjusted_close
2015-01-30,139.412025,46.3683,alpha-vantage,VT,adjusted_close
2015-02-06,143.042523,47.5758,alpha-vantage,VT,adjusted_close
2015-02-13,146.271937,48.6499,alpha-vantage,VT,adjusted_close
2015-02-20,147.89852,49.1909,alpha-vantage,VT,adjusted_close
2015-02-27,147.710005,49.1282,alpha-vantage,VT,adjusted_close
2015-03-06,144.998933,48.2265,alpha-vantage,VT,adjusted_close
2015-03-13,143.537413,47.7404,alpha-vantage,VT,adjusted_close
2015-03-20,148.369959,49.3477,alpha-vantage,VT,adjusted_close
2015-03-27,145.950529,48.543,alpha-vantage,VT,adjusted_close
2015-04-02,146.992925,48.8897,alpha-vantage,VT,adjusted_close
2015-04-10,149.930998,49.8669,alpha-vantage,VT,adjusted_close
2015-04-17,148.98301,49.5516,alpha-vantage,VT,adjusted_close
2015-04-24,151.802621,50.4894,alpha-vantage,VT,adjusted_close
2015-05-01,151.13936,50.2688,alpha-vantage,VT,adjusted_close
2015-05-08,151.541947,50.4027,alpha-vantage,VT,adjusted_close
2015-05-15,152.6556,50.7731,alpha-vantage,VT,adjusted_close
2015-05-22,152.32397,50.6628,alpha-vantage,VT,adjusted_close
2015-05-29,150.144168,49.9378,alpha-vantage,VT,adjusted_close
2015-06-05,148.55667,49.4098,alpha-vantage,VT,adjusted_close
2015-06-12,149.243684,49.6383,alpha-vantage,VT,adjusted_close
2015-06-19,149.646571,49.7723,alpha-vantage,VT,adjusted_close
2015-06-26,150.246092,49.9717,alpha-vantage,VT,adjusted_close
2015-07-02,147.621009,49.0986,alpha-vantage,VT,adjusted_close
2015-07-10,147.072,48.916,alpha-vantage,VT,adjusted_close
2015-07-17,149.506162,49.7256,alpha-vantage,VT,adjusted_close
2015-07-24,145.902724,48.5271,alpha-vantage,VT,adjusted_close
2015-07-31,147.549451,49.0748,alpha-vantage,VT,adjusted_close
2015-08-07,146.23676,48.6382,alpha-vantage,VT,adjusted_close
2015-08-14,146.069892,48.5827,alpha-vantage,VT,adjusted_close
2015-08-21,137.216287,45.638,alpha-vantage,VT,adjusted_close
2015-08-28,138.648342,46.1143,alpha-vantage,VT,adjusted_close
2015-09-04,133.255061,44.3205,alpha-vantage,VT,adjusted_close
2015-09-11,136.691331,45.4634,alpha-vantage,VT,adjusted_close
2015-09-18,136.476658,45.392,alpha-vantage,VT,adjusted_close
2015-09-25,133.372019,44.3594,alpha-vantage,VT,adjusted_close
2015-10-02,135.434562,45.0454,alpha-vantage,VT,adjusted_close
2015-10-09,141.094531,46.9279,alpha-vantage,VT,adjusted_close
2015-10-16,141.766211,47.1513,alpha-vantage,VT,adjusted_close
2015-10-23,143.612879,47.7655,alpha-vantage,VT,adjusted_close
2015-10-30,142.317926,47.3348,alpha-vantage,VT,adjusted_close
2015-11-06,143.253287,47.6459,alpha-vantage,VT,adjusted_close
2015-11-13,138.480573,46.0585,alpha-vantage,VT,adjusted_close
2015-11-20,142.821536,47.5023,alpha-vantage,VT,adjusted_close
2015-11-27,142.533501,47.4065,alpha-vantage,VT,adjusted_close
2015-12-04,142.629713,47.4385,alpha-vantage,VT,adjusted_close
2015-12-11,136.249959,45.3166,alpha-vantage,VT,adjusted_close
2015-12-18,136.465834,45.3884,alpha-vantage,VT,adjusted_close
2015-12-24,140.364523,46.6851,alpha-vantage,VT,adjusted_close
2015-12-31,139.085205,46.2596,alpha-vantage,VT,adjusted_close
2016-01-08,130.057517,43.257,alpha-vantage,VT,adjusted_close
2016-01-15,126.364481,42.0287,alpha-vantage,VT,adjusted_close
2016-01-22,128.585173,42.7673,alpha-vantage,VT,adjusted_close
2016-01-29,130.926431,43.546,alpha-vantage,VT,adjusted_close
2016-02-05,127.184989,42.3016,alpha-vantage,VT,adjusted_close
2016-02-12,124.819377,41.5148,alpha-vantage,VT,adjusted_close
2016-02-19,128.874711,42.8636,alpha-vantage,VT,adjusted_close
2016-02-26,130.323002,43.3453,alpha-vantage,VT,adjusted_close
